1.386622
1.334937
1.290250
1.252140
1.224728
1.165477
1.179056
1.114974
1.141522
1.118211
1.098244
1.068467
1.070379
1.057584
1.044931
1.045088
0.994222
0.982190
1.034019
1.047939
1.021625
1.006329
1.042613
0.984865
1.026445
0.989881
0.968666
0.984617
0.961428
0.973151
0.971034
0.986799
0.948033
0.954651
0.933305
0.946110
0.927003
0.950658
0.979484
1.008641
0.922416
0.943804
0.935376
0.905410
0.964680
0.901164
0.843746
0.857783
0.917065
0.893861
0.904571
0.867312
0.923115
0.887772
0.905405
0.900682
0.923512
0.900645
0.869638
0.959306
0.959338
0.899983
0.894714
0.922180
0.910423
0.944989
0.924699
0.915975
0.904247
0.872091
0.913040
0.915347
0.870264
0.846495
0.940002
0.904241
0.907398
0.845431
0.908058
0.868150
0.929130
0.934146
0.854484
0.899497
0.859538
0.895556
0.896161
0.799920
0.898386
0.924421
0.922844
0.882254
0.859804
0.929466
0.887337
0.903184
0.844028
0.865040
0.839557
0.870786
